"","N2_CTR_1","N2_CTR_3","N2_CTR_4","N2_HS_1","N2_HS_3","N2_HS_4"
"WBGene00201775",0,0,0,0,0,2.16640992937144
"WBGene00014314",0,0,0,17.8209035240966,0,0
"WBGene00200755",0,0,0,2.74167746524563,7.46856684928386,0
"WBGene00014313",0,0,3.49827165333688,13.7083873262281,11.2028502739258,4.33281985874288
"WBGene00201477",2.04676161275815,0,0,0,1.86714171232096,0
"WBGene00008583",62.0851022536639,49.8285482919194,40.5799511787078,185.06322890408,93.3570856160482,86.6563971748576
"WBGene00198430",0,0.692063170721103,5.59723464533901,72.6544528290092,14.9371336985677,16.2480744702858
"WBGene00199846",0,0,0,0,0,1.08320496468572
"WBGene00201057",3.41126935459692,2.07618951216331,4.19792598400426,61.6877429680267,31.7414091094564,10.8320496468572
"WBGene00000704",1536.43571731045,503.821988284963,314.144794469652,10133.2399115478,5278.40962073137,7105.82456833832
"WBGene00196087",0,0,0,2.74167746524563,0,2.16640992937144
"WBGene00197020",1.36450774183877,0,0,2.74167746524563,0,0
"WBGene00023502",24.5611393530978,9.68888439009545,17.4913582666844,26.0459359198335,0,1.08320496468572
"WBGene00008584",368.417090296467,316.272869019544,384.110227536389,368.755619075537,235.259855752442,330.377514229145
"WBGene00007729",2.04676161275815,2.07618951216331,9.79516062934326,6.85419366311407,0,2.16640992937144
"WBGene00007730",317.248049977513,386.863312433097,430.287413360436,293.359488781282,309.94552424528,356.374433381602
"WBGene00169319",0,0,0,0,1.86714171232096,0
"WBGene00007731",303.602972559125,350.876027555599,380.611955883052,194.65910003244,343.554075067058,357.457638346288
"WBGene00001085",2408.35616434542,2908.04944337008,2710.46087700541,1661.45654393885,2096.80014293644,1979.01547048081
"WBGene00007732",275.630563851431,320.425248043871,332.335807067004,304.326198642265,188.581312944417,278.38367592423
"WBGene00007733",1096.38197056745,1168.20263217722,1128.54243536648,696.38607617239,1191.23641246078,1331.25890159875
"WBGene00007734",82.5527183812453,71.9745697549947,48.2761488160489,204.254971160799,154.97276212264,147.315875197258
"WBGene00007735",69.5898948337771,62.2856853648993,113.344001568115,83.6211626899917,134.434203287109,131.067800726972
"WBGene00169364",0,0,0,2.74167746524563,7.46856684928386,8.66563971748576
"WBGene00007736",428.455430937373,512.126746333616,510.048007056517,488.018588813722,593.751064518067,454.946085168002
"WBGene00167521",9.55155419287136,13.8412634144221,13.9930866133475,16.4500647914738,9.33570856160482,6.49922978811432
"WBGene00011416",38.8884706424048,64.3618748770626,25.1875559040255,2.74167746524563,54.147109657308,18.4144843996572
"WBGene00011417",12.2805696765489,15.2253897558643,2.7986173226695,15.079226058851,7.46856684928386,0
"WBGene00011418",76.4124335429709,118.342802193309,99.3509149547674,74.025291561632,57.8813930819499,35.7457638346288
"WBGene00011419",38.8884706424048,64.3618748770626,25.1875559040255,2.74167746524563,54.147109657308,18.4144843996572
"WBGene00011420",12.2805696765489,15.2253897558643,2.7986173226695,15.079226058851,7.46856684928386,0
"WBGene00005689",2.04676161275815,5.53650536576883,0,0,0,0
"WBGene00001865",1579.41771117837,1790.36742265549,1745.6375550151,1073.36672764366,1137.08930280347,958.636393746862
"WBGene00005683",2.72901548367753,3.46031585360552,0,0,0,1.08320496468572
"WBGene00005681",0,2.76825268288441,0.699654330667376,20.5625809893422,0,6.49922978811432
"WBGene00005680",0,1.38412634144221,0,0,0,0
"WBGene00045131",0,4.15237902432662,0,0,0,1.08320496468572
"WBGene00014769",20.4676161275815,9.68888439009545,4.89758031467163,4.11251619786844,13.0699919862468,5.4160248234286
"WBGene00009954",10.2338080637907,15.2253897558643,8.39585196800851,0,18.6714171232096,3.24961489405716
"WBGene00006630",2.72901548367753,3.46031585360552,0,5.48335493049126,1.86714171232096,0
"WBGene00005676",0,0,0,0,1.86714171232096,3.24961489405716
"WBGene00009955",0,0.692063170721103,0,2.74167746524563,5.60142513696289,12.9984595762286
"WBGene00009957",586.738328990669,409.701397066893,311.346177146982,90.4753563531058,444.37972753239,667.254258246403
"WBGene00009956",221.05025417788,224.228467313637,245.578670064249,427.701684578318,351.022641916341,484.192619214517
"WBGene00173327",5.45803096735506,17.3015792680276,24.4879015733582,27.4167746524563,20.5385588355306,36.8289687993145
"WBGene00197703",0,0,0,0,0,1.08320496468572
"WBGene00001820",5.45803096735506,11.0730107315377,7.69619763734113,15.079226058851,9.33570856160482,12.9984595762286
"WBGene00166564",0,0,0,0,1.86714171232096,4.33281985874288
"WBGene00014081",159.647405795136,100.34915975456,115.442964560117,131.60051833179,153.105620410319,128.901390797601
"WBGene00197646",0,0,0,2.74167746524563,0,0
"WBGene00200236",4.0935232255163,3.46031585360552,0,0,0,2.16640992937144
"WBGene00194644",10.2338080637907,13.8412634144221,6.29688897600638,0,3.73428342464193,9.74884468217148
"WBGene00014082",374.557375134741,357.79665926281,330.936498405669,226.188390882764,468.652569792562,449.530060344574
"WBGene00014083",903.304125097263,991.726523643341,1029.19152041171,620.989945878135,653.499599312338,714.915276692575
"WBGene00014084",1.36450774183877,0,1.39930866133475,6.85419366311407,0,1.08320496468572
"WBGene00044907",19.7853622566621,35.9872848774974,32.8837535413667,20.5625809893422,13.0699919862468,15.1648695056001
"WBGene00010671",776.404905106258,741.891719013023,806.001788928817,535.997944455521,517.198254312907,597.929140506517
"WBGene00002002",506.914626093102,415.929965603383,575.81551413925,535.997944455521,591.883922805746,629.342084482403
"WBGene00002368",1473.66836118587,1732.92617948564,1743.5385920231,697.756914905013,1090.41075999544,1208.85674058926
"WBGene00010672",31.3836780622916,18.6857056094698,23.7882472426908,4.11251619786844,18.6714171232096,18.4144843996572
"WBGene00010673",17.0563467729846,8.99682121937434,11.194469290678,1405.10970093839,85.8885187667644,72.5747326339432
"WBGene00010674",13.6450774183877,20.7618951216331,7.69619763734113,52.091871839667,13.0699919862468,11.9152546115429
"WBGene00010675",62.0851022536639,63.6698117063415,60.1702724373943,178.209035240966,121.364211300863,98.5716517864005
"WBGene00000841",194.442353212024,164.711034631623,132.234668496134,80.8794852247461,113.895644451579,126.734980868229
"WBGene00003995",572.410997701362,1358.52000412553,649.279218859325,636.069171936986,1602.00758917139,1349.67338599841
"WBGene00014427",0,0,0,1.37083873262281,11.2028502739258,6.49922978811432
"WBGene00013224",635.178353825946,615.244158771061,683.562281062026,322.147102166361,446.246869244711,347.708793664116
"WBGene00013223",2189.3526717803,2200.06881972239,2065.37958413009,1421.55976572986,1736.4417924585,1716.87986902687
"WBGene00000186",667.244285759157,584.793379259332,670.268848779346,568.898074038468,382.764051025798,394.286607145602
"WBGene00006916",2540.71341530378,2989.71289751517,3140.04863603518,1052.80414665432,1174.43213704989,1083.20496468572
"WBGene00007752",2033.79878921068,1710.08809485185,1960.43143452999,2911.66146809086,2136.01011889518,2142.57942014835
"WBGene00011941",170.563467729846,188.24118243614,212.694916522882,43.8668394439301,100.825652465332,105.070881574515
"WBGene00011939",1815.47755051648,2013.90382679841,2125.54985656749,1010.30814594301,1023.19365835189,1043.12638099235
"WBGene00011940",1315.38546313257,1328.76128778452,1502.85750227352,1121.34608328546,991.452249242432,921.807424947548
"WBGene00007780",282.453102560625,465.066450724581,418.393289739091,237.155100743747,278.204115135824,271.884446136116
"WBGene00007779",366.370328683709,370.25379633579,499.553192096506,991.116403686295,470.519711504883,642.340544058632
"WBGene00007778",567.635220604927,491.364851211983,589.808600752598,370.12645780816,604.953914791993,610.927600082746
"WBGene00007777",523.970972866086,410.393460237614,540.832797605882,353.676393016686,595.618206230388,671.587078105146
"WBGene00011949",60.0383406409057,19.3777687801909,11.194469290678,257.717681733089,468.652569792562,677.003102928575
"WBGene00011950",0,0,0,9.5958711283597,7.46856684928386,9.74884468217148
"WBGene00011951",199.21813030846,115.574549510424,215.493533845552,397.543232460616,496.659695477377,561.100171707203
"WBGene00004315",2261.67158209775,2179.30692460075,2314.45652584768,1528.48518687444,2234.9686296482,2172.90915915955
"WBGene00011952",0,5.53650536576883,2.7986173226695,46.6085169091757,24.2728422601725,16.2480744702858
"WBGene00007987",474.166440288971,322.501437556034,405.099857456411,614.135752215021,664.702449586263,886.061661112919
"WBGene00002128",35.4772012878079,47.7523587797561,51.7744204693858,157.646454251624,78.4199519174805,107.237291503886
"WBGene00001452",227.190539016155,296.203037068632,173.514274005509,230.300907080633,188.581312944417,255.63637166583
"WBGene00006767",200.582638050299,227.688783167243,179.811162981516,319.405424701116,138.168486711751,188.477663855315
"WBGene00014631",10.9160619347101,4.15237902432662,11.194469290678,17.8209035240966,35.4756925340983,20.5808943290287
"WBGene00195860",0,0,0,6.85419366311407,1.86714171232096,2.16640992937144
"WBGene00014632",195.806860953863,267.828447069067,128.03674251213,350.934715551441,483.58970349113,243.721117054287
"WBGene00196673",0,0,0,21.933419721965,5.60142513696289,7.58243475280004
"WBGene00014633",145.320074505829,271.288762922673,76.9619763734113,315.292908503247,328.61694136849,224.223427689944
"WBGene00008554",92.1042725741167,168.171350485228,98.6512606241,161.758970449492,132.567061574789,166.813564561601
"WBGene00008553",51.8512941898731,80.9713909743691,78.3612850347461,43.8668394439301,69.0842433558757,62.8258879517718
"WBGene00045067",2.72901548367753,0,0,32.9001295829476,5.60142513696289,25.9969191524573
"WBGene00004030",122.805696765489,74.7428224378792,79.7605936960808,86.3628401552373,121.364211300863,152.731900020687
"WBGene00014306",106.431603863424,191.009435119025,54.5730377920553,246.750971872107,220.322722053874,173.312794349715
"WBGene00201023",0,0,0,0,3.73428342464193,2.16640992937144
"WBGene00220251",0,1.38412634144221,0,0,1.86714171232096,3.24961489405716
"WBGene00008555",1369.2835189352,1262.32322339529,1409.80347629476,1333.826086842,987.71796581779,1141.69803277875
"WBGene00010829",211.498699985009,188.933245606861,172.114965344174,76.7669690268776,149.371336985677,214.474583007773
"WBGene00010828",856.910861874745,697.599676086872,819.295221211497,579.864783899451,485.456845203451,434.365190838974
"WBGene00010827",124.170204507328,85.8158331694168,128.03674251213,93.2170338183514,56.0142513696289,48.7442234108574
"WBGene00005153",408.67006868071,355.720469750647,380.611955883052,601.798203621416,311.812665957601,340.126358911316
"WBGene00014139",1050.67096121585,1029.789998033,1076.76801489709,825.244917038935,931.703714448161,708.416046904461
"WBGene00001543",39.5707245133242,37.3714112189396,20.9896299200213,58.946065502781,50.412826232666,69.3251177398861
"WBGene00014138",617.439753182042,584.101316088611,736.036355862079,446.893426835038,229.658430615479,278.38367592423
"WBGene00014137",108.478365476182,203.466572192004,139.231211802808,478.422717685362,123.231353013184,173.312794349715
"WBGene00014132",17.0563467729846,5.53650536576883,13.9930866133475,47.9793556417985,22.4057005478516,18.4144843996572
"WBGene00168245",0.682253870919383,0,0,0,0,2.16640992937144
"WBGene00014136",174.656990955362,233.917351703733,125.23812518946,169.984002845229,235.259855752442,188.477663855315
"WBGene00165836",9.55155419287136,0,8.39585196800851,6.85419366311407,22.4057005478516,12.9984595762286
"WBGene00014135",141.908805151232,156.406276582969,110.545384245445,150.79226058851,121.364211300863,149.482285126629
"WBGene00014134",30.0191703204529,15.2253897558643,30.7847905493645,168.613164112606,54.147109657308,44.4114035521145
"WBGene00010660",1193.94427410892,1113.52964169026,1111.05107709979,420.847490915204,1140.82358622811,1005.21420722835
"WBGene00010655",6.14028483827445,1.38412634144221,4.89758031467163,6.85419366311407,7.46856684928386,5.4160248234286
"WBGene00194926",20.4676161275815,12.4571370729799,12.5937779520128,9.5958711283597,50.412826232666,19.497689364343
"WBGene00194925",33.4304396750498,12.4571370729799,57.3716551147248,41.1251619786844,44.8114010957032,96.4052418570291
"WBGene00185092",23.196631611259,38.0634743896607,37.0816795253709,39.7543232460616,31.7414091094564,33.5793539052573
"WBGene00194918",0,0,0,10.9667098609825,0,2.16640992937144
"WBGene00185093",0,0,0,0,0,1.08320496468572
"WBGene00010656",0,0,0,2.74167746524563,0,0
"WBGene00010657",426.408669324614,347.415711701994,470.167710208477,856.774207889259,487.323986915772,552.434531989717
"WBGene00010658",313.154526751997,114.882486339703,181.21047164285,1421.55976572986,660.968166161622,832.984617843319
"WBGene00010659",79.1414490266484,119.726928534751,98.6512606241,56.2043880375354,108.294219314616,138.650235479772
"WBGene00007864",0,1.38412634144221,3.49827165333688,4.11251619786844,0,3.24961489405716
"WBGene00007865",0,0,0.699654330667376,0,0,1.08320496468572
"WBGene00007866",27.9724087076947,49.1364851211983,20.9896299200213,10.9667098609825,13.0699919862468,12.9984595762286
"WBGene00007867",93.4687803159555,99.6570965838389,135.033285818804,67.1710978985179,69.0842433558757,103.987676609829
"WBGene00007868",18.4208545148233,0,0,512.693686000933,106.427077602295,127.818185832915
"WBGene00007869",0,0,0,150.79226058851,29.8742673971354,38.9953787286859
"WBGene00194945",0,0,0,0,0,1.08320496468572
"WBGene00007870",30.7014241913722,56.7491799991305,55.9723464533901,13.7083873262281,29.8742673971354,11.9152546115429
"WBGene00007871",0,0,0,37.012645780816,11.2028502739258,19.497689364343
"WBGene00007872",0,4.84444219504772,0.699654330667376,0,0,12.9984595762286
"WBGene00007873",0,0,0,1.37083873262281,3.73428342464193,10.8320496468572
"WBGene00007874",0,0,0,1.37083873262281,7.46856684928386,2.16640992937144
"WBGene00007875",106.431603863424,365.409354140743,338.63269604301,87.7336788878602,248.329847738688,324.961489405716
"WBGene00010122",5.45803096735506,13.149200243701,7.69619763734113,46.6085169091757,26.1399839724935,31.4129439758859
"WBGene00010129",0,0,0,12.3375485936053,1.86714171232096,2.16640992937144
"WBGene00000021",75.0479258011321,13.8412634144221,51.0747661387184,165.871486647361,151.238478697998,146.232670232572
"WBGene00196776",0,0,0,0,1.86714171232096,0
"WBGene00010126",3.41126935459692,2.76825268288441,0.699654330667376,2.74167746524563,9.33570856160482,9.74884468217148
"WBGene00010127",4.0935232255163,15.2253897558643,2.09896299200213,6.85419366311407,5.60142513696289,0
"WBGene00010128",392.295975778645,444.996618773669,372.915758245711,323.517940898984,367.82691732723,506.939923472917
"WBGene00010125",75.7301796720515,176.476108533881,129.436051173465,137.083873262281,110.161361026937,121.318956044801
"WBGene00010123",187.61981450283,143.257076339268,231.585583450901,86.3628401552373,145.637053561035,154.898309950058
"WBGene00014771",0,1.38412634144221,0.699654330667376,16.4500647914738,9.33570856160482,3.24961489405716
"WBGene00010124",356.136520619918,703.136181452641,461.072203909801,237.155100743747,435.044018970785,661.838233422975
"WBGene00168659",41.6174861260824,71.9745697549947,38.4809881867057,20.5625809893422,85.8885187667644,56.3266581636574
"WBGene00010745",631.084830600429,663.688580721538,754.927022790099,176.838196508343,224.057005478516,357.457638346288
"WBGene00010746",8.86930032195198,6.22856853648993,4.89758031467163,4.11251619786844,14.9371336985677,6.49922978811432
"WBGene00010747",55.26256354447,20.069831950912,16.791703936017,20.5625809893422,67.2171016435547,32.4961489405716
"WBGene00010750",106.431603863424,89.9682121937434,97.2519519627652,57.5752267701582,67.2171016435547,92.0724219982862
"WBGene00010749",463.93263222518,344.647459019109,397.40365981907,196.029938765063,283.805540272787,300.047775217944
"WBGene00010748",4.0935232255163,0,0,13.7083873262281,24.2728422601725,5.4160248234286
"WBGene00045198",0,0,2.09896299200213,2.74167746524563,0,5.4160248234286
"WBGene00003150",2594.61147110641,2171.69422972282,2392.11815655176,1889.01577355424,1458.23767732267,1579.31283851178
"WBGene00166699",1.36450774183877,0,1.39930866133475,0,0,2.16640992937144
"WBGene00009889",10.9160619347101,1.38412634144221,6.29688897600638,100.071227481465,14.9371336985677,25.9969191524573
"WBGene00000134",9.55155419287136,4.84444219504772,8.39585196800851,38.3834845134388,22.4057005478516,28.1633290818287
"WBGene00014766",0,0,0,0,0,1.08320496468572
"WBGene00009890",3.41126935459692,0,0,16.4500647914738,13.0699919862468,7.58243475280004
"WBGene00009891",2.04676161275815,0,5.59723464533901,32.9001295829476,16.8042754108887,6.49922978811432
"WBGene00197568",0,0,0,0,5.60142513696289,0
"WBGene00009892",0,0,0,15.079226058851,0,5.4160248234286
"WBGene00009893",93.4687803159555,117.650739022588,111.94469290678,94.5878725509742,199.784163218343,204.725738325601
"WBGene00004742",0,0.692063170721103,0,1.37083873262281,0,0
"WBGene00009895",126.899219991005,307.27604780017,118.941236213454,156.275615519001,171.777037533529,120.235751080115
"WBGene00009896",60.7205945118251,168.171350485228,95.1529889707631,89.104517620483,63.4828182189128,51.9938383049146
"WBGene00008026",0,0,0,0,5.60142513696289,0
"WBGene00008027",4.77577709643568,13.149200243701,19.5903212586865,27.4167746524563,13.0699919862468,14.0816645409144
"WBGene00000705",13.6450774183877,8.30475804865324,0.699654330667376,498.985298674705,100.825652465332,218.807402866515
"WBGene00008028",77.7769412848097,49.8285482919194,32.8837535413667,58.946065502781,37.3428342464193,9.74884468217148
"WBGene00008029",0,4.15237902432662,1.39930866133475,0,0,1.08320496468572
"WBGene00008030",3.41126935459692,0,1.39930866133475,17.8209035240966,0,0
"WBGene00008031",64.131863866422,53.9809273162461,60.1702724373943,93.2170338183514,74.6856684928386,51.9938383049146
"WBGene00008032",1592.38053472584,1332.22160363812,1267.77364716929,1137.79614807694,1770.05034328027,1149.28046753155
"WBGene00008033",83.2349722521647,109.345980973934,41.9792598400426,53.4627105722898,41.0771176710612,15.1648695056001
"WBGene00000706",4.77577709643568,3.46031585360552,0,31.5292908503247,7.46856684928386,2.16640992937144
"WBGene00201878",0,0,0,1.37083873262281,13.0699919862468,0
"WBGene00008034",819.386898974179,924.596396083394,1004.70361883835,264.571875396203,597.485347942709,474.443774532345
"WBGene00008035",1065.68054637608,1396.58347851519,1275.46984480663,464.714330359134,472.386853217204,510.189538366974
"WBGene00004339",989.950366704025,1384.81840461293,1355.23043850271,278.280262722431,433.176877258464,420.283526298059
"WBGene00001007",1209.63611314007,1302.46288729712,1487.46510699884,1310.52182838741,967.17940698226,1103.78585901475
"WBGene00007201",878.742985744165,819.402794133786,912.349247190258,922.574467055154,857.018045955323,1058.29125049795
"WBGene00044083",583.327059636072,550.190220723277,648.579564528657,651.148397995837,573.212505682536,763.659500103432
"WBGene00007207",843.265784456357,928.056711937,936.137494432949,841.694981830408,922.368005886557,939.138704382519
"WBGene00023421",380.015406102096,366.101417311464,397.40365981907,361.901425412423,315.546949382243,404.035451827773
"WBGene00007202",157.600644182377,264.368131215461,284.059658250955,98.7003887488427,123.231353013184,115.902931221372
"WBGene00007203",51.1690403189537,56.0571168284094,40.5799511787078,52.091871839667,190.448454656738,257.802781595201
"WBGene00007204",0.682253870919383,0,4.19792598400426,20.5625809893422,46.6785428080241,61.742682987086
"WBGene00006766",13.6450774183877,8.99682121937434,8.39585196800851,0,1.86714171232096,3.24961489405716
"WBGene00007206",49.804532577115,23.5301478045175,22.388938581356,58.946065502781,84.0213770544434,53.0770432696003
"WBGene00007208",49.804532577115,23.5301478045175,22.388938581356,58.946065502781,78.4199519174805,53.0770432696003
"WBGene00008623",45.0287554806793,20.7618951216331,34.2830622027014,86.3628401552373,31.7414091094564,66.0755028458289
"WBGene00008626",12.9628235474683,14.5333265851432,23.0885929120234,8.22503239573689,11.2028502739258,17.3312794349715
"WBGene00008624",520.559703511489,627.00923267332,552.726921227227,642.9233656001,511.596829175944,574.098631283432
"WBGene00003421",1277.17924636109,1474.09455363595,1439.88861251346,1069.2542114458,1153.89357821436,1135.19880299063
"WBGene00235128",0,0,0,0,0,2.16640992937144
"WBGene00200869",0,0,0,4.11251619786844,0,0
"WBGene00172590",0,0,0,0,0,1.08320496468572
"WBGene00003533",15.0095851602264,19.3777687801909,1.39930866133475,1033.6124043976,235.259855752442,315.212644723544
"WBGene00002974",108.478365476182,56.7491799991305,64.3681984213986,153.533938053755,82.1542353421224,112.653316327315
"WBGene00010240",0,0,0,5.48335493049126,0,1.08320496468572
"WBGene00185077",3.41126935459692,1.38412634144221,5.59723464533901,1.37083873262281,1.86714171232096,0
"WBGene00206469",3.41126935459692,0,0,1.37083873262281,14.9371336985677,5.4160248234286
"WBGene00010241",648.823431244333,638.774306575578,642.282675552651,647.035881797969,670.303874723226,817.819748337719
"WBGene00008177",72.3189103174546,16.6095160973065,23.7882472426908,86.3628401552373,9.33570856160482,21.6640992937144
"WBGene00000417",858.957623487503,965.428123155939,1062.77492828374,383.834845134388,464.91828636792,420.283526298059
"WBGene00044909",36.8417090296467,4.15237902432662,38.4809881867057,53.4627105722898,48.5456845203451,63.9090929164575
"WBGene00194643",57.9915790281476,49.1364851211983,41.9792598400426,134.342195797036,117.629927876221,134.317415621029
"WBGene00000501",57.9915790281476,71.9745697549947,60.8699267680617,63.0585817006495,18.6714171232096,32.4961489405716
"WBGene00198553",0,0,0.699654330667376,0,0,0
"WBGene00008178",30.7014241913722,52.5968009748039,76.262322042744,37.012645780816,22.4057005478516,12.9984595762286
"WBGene00219548",2.04676161275815,2.07618951216331,4.89758031467163,0,0,3.24961489405716
"WBGene00010435",1928.7316930891,2423.6052238653,2412.40813214111,1417.44724953199,2376.87139978459,2085.16955702001
"WBGene00006466",407.305560938872,400.704575847519,387.608499189726,153.533938053755,250.196989451009,288.132520606401
"WBGene00077462",107.796111605263,120.418991705472,115.442964560117,453.747620498152,371.561200751872,297.881365288573
"WBGene00004424",20720.7323136926,21960.5485333221,23283.0968159489,27478.4623954243,24545.4449501714,26456.198057484
"WBGene00003037",858.275369616584,1065.7772829105,1022.19497710504,329.001295829476,306.211240820638,379.121737640002
"WBGene00010436",88.6930032195198,103.117412437444,90.2554086560915,28.7876133850791,97.0913690406902,71.4915276692575
"WBGene00010437",392.978229649565,368.177606823627,450.57738894979,498.985298674705,472.386853217204,412.701091545259
"WBGene00010439",461.885870612422,593.098137307986,591.207909413933,370.12645780816,472.386853217204,437.614805733031
"WBGene00010440",2094.51938372251,3144.73504775669,2695.7681360614,1214.56311710381,1710.301808486,1425.49773352641
"WBGene00044737",1110.70930185676,1359.90413046697,1109.65176843846,884.190982541715,1058.66935088599,1062.62407035669
"WBGene00010442",7.50479258011321,9.68888439009545,6.99654330667376,252.234326802598,31.7414091094564,29.2465340465144
"WBGene00194915",7.50479258011321,1.38412634144221,2.7986173226695,10.9667098609825,11.2028502739258,2.16640992937144
"WBGene00006763",779.816174460855,665.07270706298,647.87991019799,912.978595926795,758.059535202312,748.494630597832
"WBGene00013460",1086.83041637458,1268.55179193178,1129.94174402781,736.140399418452,911.165155612631,1000.88138736961
"WBGene00013465",410.034576422549,435.307734383574,447.079117296453,248.121810604729,188.581312944417,230.722657478058
"WBGene00013461",979.716558640234,1002.79953437488,1120.84623772914,656.631752926328,631.093898764486,687.835152575432
"WBGene00013462",1116.84958669503,1074.08204095915,1012.39981647569,696.38607617239,752.458110065349,844.899872454862
"WBGene00013463",3877.93100230577,4282.48690042219,4546.35384067661,5587.53867417059,4720.1342487474,4680.528652407
"WBGene00000818",906.71539445186,1188.96452729886,1000.50569285435,714.206979696487,690.842433558757,721.41450648069
"WBGene00013464",786.638713170049,907.986879986088,769.619763734113,605.910719819284,810.339503147299,770.158729891547
"WBGene00001393",5342.73006316969,7006.44754038045,6129.67159097688,8178.42387882771,6667.56305469817,6486.23132853809
"WBGene00014941",218.321238694203,175.78404536316,211.995262192215,267.313552861449,197.917021506022,147.315875197258
"WBGene00001394",5739.11956217385,8592.65632767322,7104.29007359653,12502.0492415201,8534.70476701913,9115.16977783033
"WBGene00001390",838.490007359922,795.180583158548,948.031618054294,1252.94660161725,1303.26491520003,1442.82901296138
"WBGene00004156",338.397919976014,93.4285280473489,58.7709637760596,485.276911348476,668.436733010905,696.500792292918
"WBGene00196147",0,2.07618951216331,11.194469290678,0,9.33570856160482,9.74884468217148
"WBGene00196912",0,0,0.699654330667376,0,0,2.16640992937144
"WBGene00012189",42.9819938679211,14.5333265851432,39.8802968480404,76.7669690268776,59.7485347942709,73.6579375986289
"WBGene00012190",4.0935232255163,0.692063170721103,6.29688897600638,23.3042584545879,5.60142513696289,10.8320496468572
"WBGene00044280",48.4400248352762,53.288864145525,69.9654330667376,72.6544528290092,74.6856684928386,100.738061715772
"WBGene00004333",1711.77496213673,2045.73873265158,1827.49711170319,1313.26350585266,1267.78922266594,1231.60404484766
"WBGene00003230",2589.15344013906,2615.99878532577,3171.53308091521,555.18968671224,795.402369448731,657.505413564232
"WBGene00012191",102.338080637907,76.8190119500425,142.029829125477,154.904776786378,141.902770136393,198.226508537487
"WBGene00013374",15.6918390311458,13.8412634144221,14.6927409440149,97.3295500162199,59.7485347942709,116.986136186058
"WBGene00013375",7.50479258011321,8.30475804865324,3.49827165333688,5.48335493049126,3.73428342464193,10.8320496468572
"WBGene00000093",267.443517400398,293.434784385748,377.113684229716,183.692390171457,205.385588355306,185.228048961258
"WBGene00004410",5699.54883766053,6359.36847575622,6005.83277444875,8009.81071471511,7683.28814620077,8264.85388055204
"WBGene00013373",778.451666719016,919.751953888346,1004.00396450768,815.649045910575,789.800944311768,948.887549064691
"WBGene00013376",504.867864480343,395.860133652471,464.570475563138,392.059877530125,405.169751573649,453.862880203317
"WBGene00003142",370.463851909225,435.999797554295,409.297783440415,213.850842289159,358.491208765625,293.54854542983
"WBGene00013378",883.518762840601,1098.30425193439,1141.13621331849,1239.23821429102,1208.04068787166,1308.51159734035
"WBGene00004278",465.979393837939,504.514051455684,400.202277141739,366.013941610292,367.82691732723,440.864420627088
"WBGene00044745",296.780433849932,275.441141946999,296.653436202967,253.605165535221,205.385588355306,217.72419790183
"WBGene00014938",508.27913383494,589.63782145438,628.989243269971,501.72697613995,386.49833445044,333.627129123202
"WBGene00003077",381.379913843935,531.504515113807,463.171166901803,466.085169091757,313.679807669922,372.622507851888
"WBGene00013379",1063.63378476332,831.167868036045,775.216998379452,604.539881086661,464.91828636792,543.768892272231
"WBGene00013380",575.14001318504,757.809171939608,752.828059798096,283.763617652923,358.491208765625,341.209563876002
"WBGene00013381",444.147269968518,589.63782145438,666.070922795342,253.605165535221,817.808069996583,814.570133443661
"WBGene00013385",32.7481858041304,40.8317270725451,17.4913582666844,519.547879664047,156.839903834961,162.480744702858
"WBGene00013382",241.517870305462,199.314193167678,195.203558256198,148.050583123264,186.714171232096,178.728819173144
"WBGene00013383",143.27331289307,172.323729509555,159.521187392162,9.5958711283597,33.6085508217774,14.0816645409144
"WBGene00004029",366.370328683709,334.958574629014,312.745485808317,305.697037374888,309.94552424528,288.132520606401
"WBGene00172029",0,0,0,0,5.60142513696289,0
"WBGene00010709",519.19519576965,487.212472187657,551.327612565892,430.443362043564,379.029767601156,458.19570006206
"WBGene00010711",15.0095851602264,7.61269487793214,16.0920496053496,13.7083873262281,16.8042754108887,8.66563971748576
"WBGene00010712",153.507120956861,131.49200243701,151.125335424153,135.713034529659,184.847029519776,238.305092230858
"WBGene00174525",0,0,0,0,1.86714171232096,0
"WBGene00010714",30.0191703204529,10.3809475608165,15.3923952746823,1448.97654038232,255.798414587972,279.466880888916
"WBGene00014430",0,0,0,2.74167746524563,0,0
"WBGene00014431",4.0935232255163,24.2222109752386,28.6858275573624,98.7003887488427,289.40696540975,93.1556269629719
"WBGene00014433",4.0935232255163,24.2222109752386,28.6858275573624,86.3628401552373,289.40696540975,93.1556269629719
"WBGene00014434",0,0,0,0,1.86714171232096,0
"WBGene00014435",0,0,0,4.11251619786844,9.33570856160482,5.4160248234286
"WBGene00010713",1666.74620665605,1563.37070265897,1660.97938100435,1949.33267778964,1706.56752506136,1732.04473853247
"WBGene00012640",241.517870305462,292.050658044306,284.059658250955,153.533938053755,166.175612396566,226.389837619315
"WBGene00045062",12.2805696765489,9.68888439009545,10.4948149600106,38.3834845134388,5.60142513696289,3.24961489405716
"WBGene00206493",4.0935232255163,2.07618951216331,0.699654330667376,2.74167746524563,5.60142513696289,5.4160248234286
"WBGene00012639",2.04676161275815,3.46031585360552,0,19.1917422567194,1.86714171232096,2.16640992937144
